1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
29 0 10 0.0508101 15.4699 0.661373 6.87562e-06 48.1205 0 0.603615 0.00107661 61.0439 0.0511834 0.0500809 10.2314 5.23852 2.9998
30 0 10 0.0530674 13.3596 0.555638 0 47.5556 0 0.612767 0.00124313 45.3469 0.0569547 0.0482067 7.4231 5.9365 2.9998
31 0 10 0.0416983 14.3195 0.539137 0 48.169 0 0.615244 0.000985028 45.6761 0.040902 0.0426298 7.7202 6.59935 2.9998
32 0 10 0.0425785 18.1687 0.574814 0 40.2193 0 0.610889 0.00110976 29.7937 0.0467728 0.0369082 10.4436 7.72507 2.9998
33 0 10 0.0393574 21.1513 0.459878 0 58.4122 0 0.591683 0.000750724 76.0481 0.0382669 0.0402858 9.72703 11.4243 2.9998
34 0 10 0.0336881 27.9735 0.596606 0 55.1754 0 0.62476 0.000912831 44.9109 0.0326247 0.035261 16.6892 11.2843 2.9998
35 0 10 0.0393154 26.963 0.585951 0 43.6637 0 0.699955 0.000644414 52.9997 0.0418738 0.0356948 15.799 11.164 2.9998
36 0 10 0.0407982 29.6508 0.509144 0 55.7258 0 0.559066 0.000550117 64.964 0.0407694 0.0408282 15.0965 14.5543 2.9998
37 0 10 0.0293606 26.822 0.511674 0 71.8547 0 0.60265 0.000547002 63.6244 0.0277953 0.0310008 13.7241 13.0978 2.9998
38 0 10 0.0309 25.3759 0.493455 0 130.783 0 0.606504 0.000455408 108.336 0.0272145 0.0344904 12.5219 12.854 2.9998
39 0 10 0.0294399 42.3996 0.733344 0 122.004 0 0.666093 0.000489164 143.331 0.032003 0.0223911 31.0934 11.3061 2.9998
40 0 10 0.0145179 44.4925 0.768133 0 143.917 0 0.604297 0.000461904 108.793 0.0122991 0.0218683 34.1762 10.3164 2.9998
41 0 10 0.025451 71.2632 0.797408 0 133.956 0 0.656329 0.000450779 151.807 0.0243022 0.0299726 56.8258 14.4374 2.9998
42 0 10 0.0322445 87.1473 0.813604 0 138.88 0 0.683582 0.000392377 152.386 0.0285314 0.048452 70.9034 16.2439 2.9998
43 0 10 0.0338664 112.488 0.703406 0 144.279 0 0.614956 0.000344592 171.522 0.0369227 0.0266181 79.1245 33.3632 2.9998
44 0 10 0.0262779 113.502 0.674446 0 172.157 0 0.640692 0.000310817 169.74 0.027033 0.0247136 76.5512 36.9511 2.9998
45 0 10 0.0407677 104.769 0.639198 0 156.702 0 0.610355 0.000295676 205.841 0.0451052 0.0330834 66.9681 37.8008 2.9998
46 0 10 0.0330163 123.119 0.671374 0 145.745 0 0.667172 0.000268407 169.391 0.0326713 0.0337213 82.6588 40.4601 2.9998
47 0 10 0.0255363 147.979 0.452345 0 171.562 0 0.655167 0.000221292 223.966 0.0300023 0.0218475 66.9377 81.0416 2.9998
48 3 10 0.0390366 66.1007 0.697515 1.29279e-05 179.819 27.7496 0.72294 0.000249856 114.009 0.0350289 0.0482782 46.1063 19.9945 2.9998
49 1 7 0.030928 25.3336 0.770469 0 177.111 7.23227 0.644053 0.000196499 93.8338 0.0316985 0.0283417 19.5187 5.81484 2.9998
50 0 6 0.0490205 26.2877 0.769641 0 397.395 0 0.7012 0.000148107 278.665 0.0592261 0.0149231 20.2321 6.0556 2.9998
51 0 6 0.0321169 28.3901 0.783517 0 378.025 0 0.652544 0.000148666 202.104 0.0241458 0.0609668 22.2441 6.14597 2.9998
52 0 6 0.0357068 27.9265 0.767644 0 362.221 0 0.642357 0.000139806 180.673 0.0338198 0.0419407 21.4376 6.48888 2.9998
53 0 6 0.0419227 27.4092 0.805328 0 326.006 0 0.651321 0.00011675 178.212 0.0484324 0.0149929 22.0734 5.33582 2.9998
54 0 6 0.0346511 27.444 0.802817 0 368.104 0 0.62849 9.41411e-05 243.583 0.0321275 0.044926 22.0325 5.41148 2.9998
55 0 9 0.0464011 30.5944 0.82622 0 338.163 0 0.567777 9.33729e-05 235.953 0.0471005 0.0430759 25.2777 5.31669 2.9998
56 0 10 0.0109007 31.2653 0.826194 0 392.983 0 0.56209 8.45922e-05 239.563 0.0106326 0.012175 25.8312 5.43409 2.9998
57 0 10 0.0187767 31.9558 0.828476 0 356.499 0 0.524311 7.51824e-05 228.815 0.0191156 0.0171399 26.4747 5.48119 2.9998
58 0 10 0.0408325 32.763 0.834749 0 324.906 0 0.589391 6.55479e-05 249.403 0.0464682 0.0123642 27.3489 5.41414 2.9998
59 0 10 0.0410177 40.1297 0.827841 0.00134407 229.914 0 0.638811 0.000398341 163.249 0.0417138 0.0376705 33.221 6.90869 2.99954
60 0 10 0.0244315 44.1508 0.787564 0 218.817 0 0.575732 6.33307e-05 128.727 0.020269 0.0398629 34.7715 9.37923 2.9998
61 0 10 0.029812 43.3822 0.767014 0 217.599 0 0.617042 5.34188e-05 134.893 0.0327363 0.020185 33.2748 10.1075 2.9998
62 0 10 0.0215787 43.3284 0.794248 0 269.911 0 0.666982 4.92877e-05 166.507 0.0213629 0.0224121 34.4135 8.91491 2.9998
63 0 10 0.0432186 43.8831 0.785334 0 247.318 0 0.674315 4.32809e-05 212.972 0.0449361 0.0369353 34.4629 9.42021 2.9998
64 0 10 0.0310935 56.6904 0.814049 1.31317e-06 185.771 0 0.64463 4.51431e-05 130.843 0.0294658 0.0382194 46.1488 10.5416 2.9998
65 0 10 0.0296507 58.2875 0.794709 0.0004214 123.452 0 0.798484 0.000295475 103.049 0.0309927 0.0244553 46.3216 11.9659 2.99974
66 0 10 0.0276908 49.0166 0.782408 0 126.648 0 0.736315 4.43573e-05 86.8291 0.0277407 0.0275114 38.3509 10.6656 2.9998
67 0 10 0.0446109 50.6364 0.795701 0 96.645 0 0.839402 3.86584e-05 109.066 0.0463255 0.0379331 40.2914 10.345 2.9998
68 0 10 0.0448433 51.3312 0.787278 1.97949e-05 70.9994 0 0.771824 3.5777e-05 73.5207 0.0471726 0.0362224 40.4119 10.9193 2.9998
69 0 10 0.0293649 39.7303 0.559816 0 123.867 0 0.605264 2.66656e-05 100.406 0.0282736 0.0307528 22.2417 17.4886 2.9998
70 0 10 0.0290926 37.4056 0.689187 0 113.81 0 0.708436 3.13484e-05 77.4182 0.0321726 0.0222631 25.7795 11.6261 2.9998
71 0 10 0.0309309 40.6961 0.745196 0 150.843 0 0.689222 2.73698e-05 97.893 0.0319127 0.0280592 30.3266 10.3695 2.9998
72 0 10 0.0196915 37.9061 0.737723 0 190.248 0 0.77074 2.20479e-05 113.809 0.0233399 0.00942944 27.9642 9.94191 2.9998
73 0 10 0.0248519 29.5748 0.663588 0 140.826 0 0.76516 2.00803e-05 109.351 0.0350076 0.0048194 19.6255 9.94934 2.9998
74 0 10 0.0267976 29.198 0.679187 0 363.645 0 0.793052 2.06338e-05 216.119 0.0352516 0.00889959 19.8309 9.36707 2.9998
75 0 10 0.0351842 30.2715 0.694135 0 373.049 0 0.739444 1.7407e-05 224.081 0.0425361 0.0184998 21.0125 9.25899 2.9998
76 0 10 0.0226005 31.1318 0.696916 0 362.507 0 0.715783 1.42708e-05 214.502 0.025818 0.0152023 21.6963 9.43557 2.9998
77 0 10 0.030172 36.5607 0.727368 0 343.271 0 0.7444 1.43427e-05 220.33 0.0333612 0.0216635 26.5931 9.96763 2.9998
78 0 10 0.0264554 38.4636 0.695467 0 457.899 0 0.757072 1.16086e-05 296.371 0.0341078 0.00897963 26.7501 11.7134 2.9998
79 0 10 0.0245286 38.9502 0.703063 0 436.701 0 0.72423 1.09265e-05 282.137 0.0268834 0.0189532 27.3845 11.5658 2.9998
80 0 10 0.0391772 41.4818 0.705427 0 389.044 0 0.728448 1.00483e-05 261.444 0.0425284 0.0311519 29.2624 12.2194 2.9998
-1 7 758 0.0312833 2653.12 0.697855 9.59386e-05 12473.9 38.7622 0.649969 0.0018911 8648.43 0.0322214 0.0291167 1851.49 801.627 2.99911
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 92.7203 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 92.7203 0 -nan inf 0 -nan -nan 0 0 2.9998
4 0 10 -nan 0 -nan 0 92.7203 0 0.493642 0.0907361 11.5872 -nan -nan 0 0 2.9998
5 0 10 0.006561 6.16802 1 0 79.0757 0 0.517328 0.0319854 24.7239 0.006561 -nan 6.16802 0 2.9998
6 0 10 0.00652548 19.7452 0.934309 0.00783674 53.8767 0 0.642141 0.176903 6.65042 0.00656911 0.0059049 18.4482 1.29708 2.9756
7 0 10 0.0215016 23.1091 0.779719 0 63.5947 0 0.761905 0.0356703 16.1031 0.0110831 0.0583795 18.0186 5.0905 2.9998
8 0 10 0.07 28.1848 0.675793 0 52.8877 0 0.689512 0.0148617 34.7293 0.07 0.07 19.0471 9.13771 2.9998
9 0 10 0.0672844 30.5717 0.636562 0 50.2568 0 0.494545 0.0126069 34.8828 0.0673345 0.0671969 19.4608 11.1109 2.9998
10 0 10 0.0415785 25.5401 0.543995 0 62.7557 0 0.514533 0.0085881 47.982 0.0464465 0.0357713 13.8937 11.6464 2.9998
11 0 10 0.0632094 24.1509 0.545907 0 62.8974 0 0.433126 0.00616349 75.3838 0.0632286 0.0631862 13.1841 10.9668 2.9998
12 0 10 0.0610371 27.841 0.413336 0 62.7501 0 0.424571 0.00512696 72.4418 0.0607796 0.0612185 11.5077 16.3333 2.9998
13 0 10 0.0595762 22.2358 0.586464 0 63.4223 0 0.499455 0.00381643 97.798 0.0605103 0.0582515 13.0405 9.19531 2.9998
14 0 10 0.0548119 13.8206 0.524712 0 53.6831 0 0.42253 0.00465271 54.8736 0.0548622 0.0547564 7.25182 6.56876 2.9998
15 0 10 0.041246 15.2174 0.543427 0 52.0298 0 0.497498 0.00367903 71.4649 0.0452075 0.0365309 8.26954 6.94785 2.9998
16 0 10 0.044063 21.37 0.6812 0 59.0463 0 0.463601 0.004335 56.7977 0.0448624 0.042355 14.5573 6.81275 2.9998
17 0 10 0.0404893 21.3131 0.685223 0 59.4603 0 0.408324 0.00295967 51.7935 0.0416257 0.0380155 14.6042 6.70886 2.9998
18 0 10 0.0406419 19.6189 0.630733 0 59.8093 0 0.549545 0.00219369 81.7874 0.0438282 0.0351994 12.3743 7.24461 2.9998
19 0 10 0.0353359 21.7187 0.700554 3.94735e-07 45.8383 0 0.500334 0.00234152 44.7483 0.0399699 0.0244946 15.2152 6.50358 2.9998
20 0 10 0.0353404 21.1831 0.565607 0 97.8814 0 0.605202 0.00163453 156.775 0.0367788 0.0334675 11.9813 9.2018 2.9998
21 0 10 0.0419715 28.7891 0.62127 2.34638e-07 89.4968 0 0.523682 0.00211153 86.4775 0.0444435 0.0379165 17.8858 10.9033 2.9998
22 0 10 0.0304944 43.7754 0.68236 0 83.4012 0 0.570849 0.00160422 116.926 0.0263871 0.0393176 29.8706 13.9048 2.9998
23 0 10 0.0323998 38.9076 0.701486 0 76.697 0 0.517837 0.00177183 76.4654 0.030356 0.0372025 27.2931 11.6144 2.9998
24 0 10 0.0259546 45.8487 0.739699 0 61.5153 0 0.537723 0.00146326 65.6058 0.0271774 0.0224797 33.9143 11.9344 2.9998
25 0 10 0.0399666 53.7708 0.587007 0 95.0767 0 0.597161 0.00129575 146.253 0.0401165 0.0397535 31.5638 22.207 2.9998
26 0 10 0.0208432 60.8793 0.654429 0 97.6904 0 0.55319 0.00137832 97.1403 0.0246893 0.0135596 39.8412 21.0381 2.9998
27 1 10 0.0353214 53.0431 0.741472 0 83.3333 4.55459 0.637728 0.00131259 88.2179 0.0363214 0.0324532 39.33 13.7131 2.9998
28 0 9 0.0368651 47.5364 0.736685 0 86.6375 0 0.648438 0.00117696 97.0361 0.0406741 0.0262087 35.0193 12.5171 2.9998
29 0 9 0.0345605 50.2559 0.761233 0 83.7515 0 0.665522 0.000978877 108.575 0.033499 0.0379449 38.2565 11.9994 2.9998
30 0 9 0.0426401 50.9008 0.720695 0 72.2117 0 0.604875 0.000747068 99.4025 0.0435054 0.0404071 36.6839 14.2168 2.9998
31 0 9 0.031072 44.8231 0.490528 0 128.761 0 0.58557 0.000694313 153.893 0.0331072 0.0291125 21.987 22.8361 2.9998
32 0 9 0.0270072 69.1445 0.724908 0 122.163 0 0.623711 0.000692167 158.242 0.0244143 0.0338397 50.1234 19.0211 2.9998
33 0 9 0.0305395 67.6908 0.72894 0 105.698 0 0.549584 0.000648654 129.442 0.0290455 0.0345572 49.3425 18.3483 2.9998
34 0 10 0.0358633 96.6604 0.515701 0 138.512 0 0.596796 0.000547245 228.133 0.0380351 0.0335507 49.8479 46.8125 2.9998
35 0 10 0.0430553 111.098 0.580598 0 121.851 0 0.60932 0.000514814 208.428 0.0458124 0.0392385 64.5034 46.5948 2.9998
36 0 10 0.0227635 118.675 0.567491 0 118.751 0 0.496649 0.000456719 117.428 0.030266 0.0129196 67.3472 51.3282 2.9998
37 0 10 0.0296849 106.853 0.627169 0 153.777 0 0.684946 0.000497421 261.167 0.0290289 0.0307886 67.0146 39.838 2.9998
38 0 10 0.032992 131.467 0.624092 0 164.885 0 0.549841 0.000437748 244.127 0.0333879 0.0323347 82.0476 49.4196 2.9998
39 0 10 0.0294366 138.849 0.489458 0 174.042 0 0.585603 0.00032967 258.499 0.0334726 0.0255673 67.9608 70.8883 2.9998
40 0 10 0.0285304 146.123 0.518561 0 157.34 0 0.625815 0.00037299 227.375 0.0325108 0.024243 75.7738 70.3493 2.9998
41 0 10 0.033242 118.599 0.45151 0 147.605 0 0.467207 0.000371839 198.747 0.0342945 0.0323756 53.5484 65.0501 2.9998
42 0 10 0.0248091 118.08 0.5132 0 126.464 0 0.477701 0.000315895 102.602 0.0245712 0.0250599 60.5988 57.4816 2.9998
43 0 10 0.0304934 94.762 0.451273 0 106.043 0 0.589812 0.000304596 175.019 0.0325271 0.0288208 42.7635 51.9985 2.9998
44 0 10 0.0269357 83.336 0.519788 0 91.7027 0 0.530341 0.000292028 87.1789 0.0344314 0.0188224 43.3171 40.0189 2.9998
45 0 10 0.0225455 48.4633 0.541289 1.25007e-05 79.8696 0 0.632187 0.000287307 98.315 0.0241368 0.0206678 26.2326 22.2306 2.9998
46 0 10 0.0338258 57.8599 0.489809 0.00320075 61.1624 0 0.535229 0.00393241 70.789 0.0344386 0.0332374 28.3403 29.5196 2.99857
47 1 10 0.0289551 51.1649 0.48866 0 55.1082 3.27013 0.523674 0.000248492 47.3898 0.0298737 0.0280771 25.0022 26.1627 2.9998
48 0 9 0.0384328 24.7514 0.60953 0 57.4607 0 0.683166 0.000199923 62.1759 0.0357004 0.0426981 15.0867 9.66471 2.9998
49 0 9 0.031806 25.0074 0.570536 0 70.5585 0 0.560857 0.000213609 71.3931 0.0335717 0.0294603 14.2677 10.7398 2.9998
50 0 9 0.0233251 33.5877 0.637163 0 69.9104 0 0.605001 0.000182149 59.7976 0.0271123 0.0166746 21.4008 12.1868 2.9998
51 0 9 0.0398997 25.1645 0.619873 0 62.3813 0 0.670189 0.000165451 67.2388 0.0418062 0.0367907 15.5988 9.56573 2.9998
52 0 9 0.0283002 32.4149 0.643545 0 59.2635 0 0.521819 0.000160961 39.8766 0.0302822 0.024722 20.8604 11.5544 2.9998
53 0 9 0.0367685 30.025 0.52573 0 66.011 0 0.655228 0.0001166 95.0458 0.0383952 0.0349653 15.7851 14.24 2.9998
54 0 10 0.0342863 28.2737 0.592914 0 69.557 0 0.684396 0.00012352 69.6291 0.0335624 0.0353407 16.7639 11.5098 2.9998
55 0 10 0.0226175 27.8147 0.613537 0 75.2593 0 0.696855 0.000108176 67.4005 0.0230134 0.0219889 17.0653 10.7493 2.9998
56 0 10 0.0264617 34.0046 0.726725 7.55282e-05 70.9315 0 0.703151 0.00124759 68.8172 0.0299382 0.0172164 24.712 9.2926 2.99979
57 0 10 0.045475 29.7348 0.735878 0 90.1998 0 0.691898 9.3877e-05 103.643 0.0318278 0.083498 21.8812 7.85363 2.9998
58 1 10 0.0245271 28.1796 0.784245 0 87.271 2.18743 0.718881 8.09526e-05 72.555 0.0263165 0.0180229 22.0997 6.0799 2.9998
59 0 9 0.0280237 26.8626 0.768171 0 78.8826 0 0.712669 7.21266e-05 66.2501 0.0291302 0.0243571 20.6351 6.22752 2.9998
60 0 9 0.032825 26.5154 0.792945 0 73.6497 0 0.740389 6.55756e-05 63.2205 0.0322893 0.0348767 21.0253 5.49015 2.9998
61 0 9 0.0386809 30.6711 0.830055 0 60.4292 0 0.718925 4.93265e-05 63.0795 0.0401569 0.0314721 25.4587 5.21241 2.9998
62 0 9 0.0305514 28.6741 0.873115 0 80.2323 0 0.74735 4.81364e-05 77.3332 0.03048 0.0310427 25.0358 3.6383 2.9998
63 0 9 0.0281644 29.2468 0.849067 0 90.6875 0 0.75524 4.72674e-05 79.7334 0.0283487 0.0271278 24.8325 4.41429 2.9998
64 0 9 0.0233497 29.9591 0.809061 0 93.4832 0 0.631776 4.08728e-05 77.7993 0.0227438 0.0259172 24.2387 5.72034 2.9998
65 0 10 0.0313438 30.7389 0.762287 0 83.0791 0 0.614488 2.78874e-05 82.0659 0.0321419 0.0287845 23.4319 7.30702 2.9998
66 0 10 0.0269063 27.6334 0.726338 0 75.9022 0 0.575376 2.52694e-05 82.2778 0.0268313 0.0271056 20.0712 7.56221 2.9998
67 0 10 0.0276882 24.0091 0.772021 0 96.3713 0 0.558051 2.79602e-05 99.8951 0.028804 0.0239096 18.5355 5.47359 2.9998
68 0 10 0.0372137 24.3746 0.749808 0 95.5354 0 0.624541 3.07681e-05 93.3571 0.0378507 0.0353044 18.2763 6.09834 2.9998
69 0 10 0.0328644 28.4083 0.734271 0 91.226 0 0.646677 2.80826e-05 87.3153 0.0326405 0.0334832 20.8594 7.5489 2.9998
70 0 10 0.0324071 38.4553 0.808185 0 85.0376 0 0.619437 2.08382e-05 86.0962 0.0328783 0.030422 31.079 7.3763 2.9998
71 0 10 0.0356751 37.7522 0.766461 1.25729e-06 90.1322 0 0.608056 5.26098e-05 108.957 0.0362438 0.0338083 28.9356 8.81659 2.9998
72 1 10 0.0274499 36.3521 0.782904 0 74.0171 1.19301 0.697458 2.06817e-05 65.4926 0.0275073 0.0272429 28.4602 7.89187 2.9998
73 0 9 0.0380949 27.6863 0.778834 0 98.1255 0 0.716652 1.80681e-05 108.5 0.0376467 0.0396735 21.563 6.12326 2.9998
74 0 9 0.0337058 25.8245 0.834904 0 121.319 0 0.700292 1.5984e-05 123.096 0.0342923 0.0307401 21.5609 4.26352 2.9998
75 0 9 0.0422682 34.3162 0.799279 0 101.439 0 0.729004 1.37387e-05 112.873 0.0428953 0.0397713 27.4282 6.88797 2.9998
76 0 9 0.0372002 32.2137 0.787807 0 104.238 0 0.734665 1.22168e-05 114.404 0.0382005 0.0334865 25.3782 6.8355 2.9998
77 0 9 0.0296281 37.78 0.826345 0 109.648 0 0.732888 1.17268e-05 114.215 0.0318518 0.0190465 31.2193 6.56067 2.9998
78 0 9 0.0294122 35.6383 0.755978 0 112.655 0 0.604811 9.86996e-06 122.535 0.030396 0.0263645 26.9418 8.69652 2.9998
79 0 10 0.0292119 46.4254 0.718157 0 120.524 0 0.625857 9.04666e-06 137.9 0.028832 0.03018 33.3408 13.0847 2.9998
80 0 10 0.0303813 53.1683 0.744989 0 109.726 0 0.607359 8.15581e-06 112.661 0.0306756 0.0295218 39.6098 13.5585 2.9998
-1 4 776 0.0327926 3450.81 0.633437 8.83783e-05 7066.12 11.2052 0.604586 0.00222921 7546.03 0.0337125 0.031203 2185.87 1264.94 2.9996
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 89.5672 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 89.5672 0 -nan inf 0 -nan -nan 0 0 2.9998
4 0 10 0.00729 11.8485 0.413521 0 89.5672 0 -nan inf 0 0.00729 0.00729 4.8996 6.9489 2.9998
5 0 10 0.00677059 27.5121 0.636035 0 82.9633 0 0.444444 0.0218723 38.3976 0.00682056 0.00668326 17.4987 10.0134 2.9998
6 0 10 0.00627577 31.1433 0.618118 0 89.1751 0 0.641167 0.0110009 75.5532 0.00639334 0.00608547 19.2503 11.8931 2.9998
7 0 10 0.00618854 38.6522 0.479191 0 100.352 0 0.579247 0.0156618 52.5384 0.00693154 0.00550491 18.5218 20.1304 2.9998
8 0 10 0.0113862 58.0716 0.608181 0 135.61 0 0.530667 0.0114488 96.4012 0.0113862 0.0113862 35.3181 22.7535 2.9998
9 0 10 0.00791871 59.632 0.636723 0 126.888 0 0.481643 0.0126681 67.5921 0.00898987 0.00604128 37.969 21.6629 2.9998
10 0 10 0.0113862 69.3834 0.570393 0 122.881 0 0.484705 0.0132845 52.813 0.0113862 0.0113862 39.5758 29.8076 2.9998
11 0 10 0.0106748 75.4108 0.657801 0 183.382 0 0.5492 0.00526531 257.971 0.0107048 0.0106173 49.6053 25.8055 2.9998
12 0 10 0.00727728 96.7641 0.668144 0 170.071 0 0.493598 0.00523367 180.25 0.00806603 0.00568925 64.6523 32.1118 2.9998
13 0 10 0.00785554 86.9459 0.728925 0 206.365 0 0.513092 0.00436542 264.735 0.00828256 0.00670728 63.377 23.5689 2.9998
14 0 10 0.0113862 103.958 0.803492 0 184.993 0 0.516704 0.00401405 216.5 0.0113862 0.0113862 83.5298 20.4286 2.9998
15 0 10 0.00655235 152.917 0.718738 0 165.855 0 0.490658 0.00381835 197.569 0.0070894 0.00517998 109.907 43.0097 2.9998
16 0 10 0.0217444 135.817 0.534119 0 140.902 0 0.544467 0.00353046 202.044 0.0214322 0.0221022 72.5424 63.2744 2.9998
17 0 10 0.0223838 105.558 0.63129 0 137.428 0 0.534834 0.00330074 186.51 0.0230056 0.0213191 66.6374 38.9202 2.9998
18 0 10 0.02019 118.014 0.503671 0 109.798 0 0.486829 0.00317442 105.196 0.020299 0.0200794 59.4401 58.5736 2.9998
19 0 10 0.0202314 88.4884 0.571953 0.000171096 83.4553 0 0.49695 0.00281053 108.548 0.0213137 0.0187852 50.6113 37.8772 2.99978
20 0 10 0.0222523 62.1169 0.530736 0.00609338 58.5639 0 0.548199 0.00681089 70.7374 0.0230028 0.0214035 32.9677 29.1492 2.99158
21 0 10 0.155983 38.0307 0.488187 0 77.4054 0 0.540519 0.00297848 89.3306 0.02859 0.277495 18.5661 19.4646 2.9998
22 1 10 0.0255485 40.2338 0.573159 0 74.0093 5.59585 0.66511 0.00208654 77.2351 0.0257165 0.0253229 23.0604 17.1735 2.9998
23 0 9 0.0297734 44.9471 0.668706 0 76.3813 0 0.608785 0.00200984 87.6386 0.028433 0.032479 30.0563 14.8907 2.9998
24 0 9 0.029192 46.9361 0.652527 0 63.723 0 0.684173 0.00161079 71.9101 0.0325827 0.0228247 30.6271 16.309 2.9998
25 0 9 0.0504249 37.0014 0.669958 0.00111588 48.9885 0 0.67916 0.00195148 80.1471 0.0493446 0.0526177 24.7894 12.212 2.9996
26 0 9 0.0310445 36.6312 0.532009 0.00031595 43.4801 0 0.611648 0.00159444 26.0267 0.027935 0.0345793 19.4882 17.1431 2.99976
27 1 9 0.0378874 13.5094 0.531257 0 38.5777 3.29724 0.539893 0.00145646 58.1536 0.0356009 0.0404789 7.17696 6.33245 2.9998
28 0 8 0.035736 14.7115 0.574757 0 44.5748 0 0.476018 0.00141226 30.7801 0.0302578 0.0431404 8.45553 6.25595 2.9998
29 0 9 0.029642 12.1386 0.502682 0 53.0131 0 0.456165 0.00111024 61.7402 0.0303081 0.0289688 6.10186 6.03674 2.9998
30 0 9 0.0281751 14.4746 0.553225 0 53.2982 0 0.481948 0.00104496 43.8009 0.0186082 0.0400216 8.00769 6.46688 2.9998
31 0 9 0.0351311 16.8642 0.556169 0 49.8015 0 0.459964 0.000878745 57.0181 0.0391571 0.0300861 9.37935 7.48484 2.9998
32 0 9 0.0301576 18.9944 0.547488 0 50.7486 0 0.50448 0.00094466 24.5658 0.0284896 0.0321757 10.3992 8.59518 2.9998
33 0 9 0.0270614 17.8075 0.535894 0 67.1941 0 0.407058 0.000725809 99.2303 0.0277338 0.026285 9.54291 8.26456 2.9998
34 0 10 0.0352468 22.0428 0.635962 0 61.8329 0 0.464287 0.000796789 24.9615 0.0335442 0.038221 14.0184 8.02442 2.9998
35 0 10 0.0236314 24.1969 0.572779 0 55.0354 0 0.418903 0.000649487 76.6517 0.0280745 0.0176746 13.8595 10.3374 2.9998
36 0 10 0.0290014 26.173 0.555723 0 49.0866 0 0.333527 0.000425767 49.8824 0.0337537 0.023057 14.545 11.6281 2.9998
37 0 10 0.0217863 9.77611 0.575669 0.000739685 39.9472 0 0.35138 0.000684519 41.6968 0.022887 0.0202929 5.6278 4.1483 2.99968
38 0 10 0.0302292 10.8822 0.433564 0 36.0613 0 0.371758 0.000400667 39.5414 0.0314981 0.0292579 4.71811 6.16405 2.9998
39 0 10 0.0220902 11.5275 0.471802 0 44.962 0 0.410951 0.000379249 51.1198 0.0250194 0.0194737 5.43871 6.08882 2.9998
40 0 10 0.0325406 11.7599 0.503499 0 43.0652 0 0.417164 0.000340593 44.8562 0.0345024 0.0305512 5.92107 5.83879 2.9998
41 0 10 0.025345 11.4341 0.481958 0 38.7788 0 0.416751 0.0002985 39.998 0.0295523 0.0214308 5.51077 5.92336 2.9998
42 0 10 0.0381311 11.4192 0.422325 0 43.7983 0 0.420625 0.000264628 58.1995 0.0434295 0.0342576 4.8226 6.59657 2.9998
43 0 10 0.0219702 12.5398 0.458345 0 37.4457 0 0.431325 0.000228222 41.2548 0.019359 0.0241798 5.74756 6.79225 2.9998
44 0 10 0.0290666 12.5562 0.487501 0.000691359 27.7483 0 0.398956 0.00538664 33.0083 0.0301225 0.0280622 6.12118 6.43506 2.99969
45 1 10 0.0294097 13.2062 0.498372 0 27.2244 1.71846 0.390263 0.000272082 28.7394 0.0367215 0.0221453 6.58162 6.62462 2.9998
46 0 9 0.0227093 13.6197 0.467886 0 24.3972 0 0.278145 0.000185553 24.9759 0.0254741 0.0202783 6.37244 7.24721 2.9998
47 0 9 0.022904 10.193 0.510591 0 33.2233 0 0.393763 0.000189202 33.0414 0.0218445 0.0240093 5.20444 4.98852 2.9998
48 0 9 0.0297785 10.4429 0.525769 0 31.0613 0 0.323743 0.000181799 27.0295 0.0304205 0.0290666 5.49056 4.95235 2.9998
49 0 9 0.034516 12.2119 0.486962 0.00224496 23.0298 0 0.384484 0.000810552 25.9885 0.0407305 0.0286174 5.94671 6.26516 2.99921
50 0 9 0.0327889 10.7431 0.405936 0 20.3272 0 0.401028 0.000153982 20.4243 0.0259757 0.0374444 4.36103 6.38212 2.9998
51 0 9 0.0314734 9.70685 0.392614 0.000518961 27.2432 0 0.57557 0.000927957 21.2111 0.0313295 0.0315663 3.81104 5.89581 2.99972
52 0 10 0.0351691 10.5476 0.484591 0.000839553 24.3355 0 0.53592 0.00354638 25.2055 0.0351037 0.0352306 5.11129 5.43636 2.99966
53 2 10 0.0265884 9.00256 0.590765 0.000327453 20.7035 1.18004 0.734356 0.000302075 23.3094 0.0304646 0.0209928 5.3184 3.68416 2.99976
54 0 8 0.0293294 4.39581 0.463807 0 25.3501 0 0.610012 9.9559e-05 17.2338 0.0215884 0.0360254 2.03881 2.35701 2.9998
55 0 8 0.0347275 5.26233 0.493065 0 20.9615 0 0.391399 8.21996e-05 15.9885 0.0309209 0.0384299 2.59467 2.66766 2.9998
56 0 8 0.0365013 5.87181 0.39868 0 18.8622 0 0.46883 9.51999e-05 14.2757 0.0387828 0.0349886 2.34098 3.53084 2.9998
57 0 8 0.0313459 5.50702 0.410359 0 14.5046 0 0.352834 7.2876e-05 9.59925 0.0283538 0.0334282 2.25985 3.24716 2.9998
